no_below,no_above,idf,bool,norm,alpha,score
20,0.7,True,False,None,1.0,0.765574051828
20,0.7,True,False,None,10.0,0.767553648069
20,0.7,True,False,l2,0.001,0.772310187359
20,0.7,True,False,l2,0.01,0.772232421125
20,0.7,True,False,l2,0.1,0.773050252547
20,0.7,True,False,l2,1.0,0.771630959107
20,0.7,True,False,l2,10.0,0.755229557186
20,0.7,False,False,None,0.001,0.776330029003
20,0.7,False,False,None,0.01,0.776277056277
20,0.7,False,False,None,0.1,0.776204701909
20,0.7,False,False,None,1.0,0.776115519709
20,0.7,False,False,None,10.0,0.779546341675
20,0.7,False,False,l2,0.001,0.780620624082
20,0.7,False,False,l2,0.01,0.78079349987
20,0.7,False,False,l2,0.1,0.780212627468
20,0.7,False,False,l2,1.0,0.773628318584
20,0.7,False,False,l2,10.0,0.735653634413
20,0.7,False,True,None,0.001,0.767813051146
20,0.7,False,True,None,0.01,0.76784690683
20,0.7,False,True,None,0.1,0.767968956698
20,0.7,False,True,None,1.0,0.767537461875
20,0.7,False,True,None,10.0,0.76867598611
